title,author,source,year,abstract,has_data,raw_answer
南京及周边地区不同环境PM<sub>2.5</sub>污染特征及来源解析,马迎慧,"0
source          硕士
source    南京信息工程大学
Name: 77, dtype: str",,"PM2.5是目前衡量空气质量状况的首要指标,可直接影响到气候变化、人体健康和城市能见度。大气PM2.5的来源较为复杂,其化学组分也因时因地而异,因此,通过确定PM2.5的成分并对其主要来源进行研究,研究结果以期对制定污染控制措施会起到重要的数据参考和支撑作用。本文以南京市及周边地区PM2.5及其化学组分为重点研究对象,选取四个采样点进行PM2.5样品采集,通过样品前处理,采用电感耦合等离子体色谱(ICP-MS)、离子色谱(ICS-2000,ICS-3000)和有机碳元素碳分析仪(OC/EC)分别对PM2.5中的重金属元素、水溶性离子和碳组分进行了研究,并用因子分析法(FA)对PM2.5进行了来源解析。采样期间镇江PM2.5质量浓度日均值为50.62g/m3,相对于国家二级值标准浓度,超标率16.13%;扬州PM2.5质量浓度日均值为100.44μg/m3,超标倍数0.34,超标率72.41%;四平路PM2.5质量浓度日均值为85.30μg/m3,超标倍数0.14,超标率59.26%;化工园采样点PM2.5质量浓度日均值为112.62μg/m3,超标倍数0.50,超标率90.32%。各采",False,否
苏州市灰霾成因分析及重污染过程数值模拟,蔡敏,"0
source          硕士
source    南京信息工程大学
Name: 78, dtype: str",,"随着苏州地区城市化进程不断加快,污染物的排放快速增长,颗粒物污染尤为严重,给居民的健康问题造成极大的影响。研究苏州地区近年来颗粒物污染的时空分布,分析灰霾发生的时空变化规律和气象成因以及通过对重污染天气的数值模拟,可为该区域空气污染治理和预防提供科学依据。本文对苏州地区2013～2015年颗粒污染物污染特征进行了分析,针对2012年PM2.5中水溶性无机离子的来源进行了解析,并选取典型个例进行WRF-Chem数值模拟。主要研究结论如下:(1) 2015年苏州市区PM2.5和PM10的年均浓度分别是56.71μg/m3和81.64μg/m3,均低于2013年和2014年,近三年PM2.5及PM10年均浓度逐年减小。PM2.5和PM10的季节浓度存在明显差异。苏州地区各站PM2.5和PM10的年变化趋势相似,都为双峰型。冬、春两季PM2.5和PM10浓度高,夏季浓度低。三年中均在8月左右出现PM2.5和PM10的最低值。PM2.5和PM10日变化曲线均呈现双峰型,高浓度峰值分别出现在09时和19时左右。2015年NO2年均浓度超标的城市为苏州、昆山、太仓和张家港,N02逐月平均浓度都呈双峰",False,否
苏州市大气污染特征及主要污染物源解析研究,刘林瑶,"0
source        硕士
source    苏州科技大学
Name: 79, dtype: str",,"苏州市经济的持续快速发展带动了城镇化的进程,各种企业的数量在不断增加、规模在逐年扩大,能源消耗的速度在不断加快,机动车的保有量更是快速攀升。近几年,苏州市大气污染的天数始终在30%左右徘徊,大气环境质量很不乐观,大气污染已经不是单纯的煤烟型污染,而是呈现出复合型污染的特征。本研究采用模糊综合评判法对2013-2015年苏州市大气环境质量进行了研究,确定了该市空气质量的隶属等级和主要的大气污染物;根据监测数据分析了主要大气污染物的时间变化特征以及空气质量指数与气象条件的相关性;同时以2015年为例,采用排放因子法,对苏州市主要大气污染物的来源进行了解析,并分析了不同污染排放源的贡献率。结论如下:（1）根据超标倍数法,确定不同污染因子的权重,苏州市大气污染物的权重由大到小依次是:NO<sub>2</sub>、PM2.5、PM10、O3、SO<sub>2</sub>、CO,因此苏州市主要污染物是NO<sub>2</sub>,其次是PM2.5、PM10、O3、SO<sub>2</sub>,最后是CO。（2）2013年苏州市空气质量为Ⅲ级,其中PM10隶属于二级,PM2.5和NO<sub>2</",False,否
室内空气可吸入颗粒物的检测与控制研究,苏朗,"0
source        硕士
source    苏州科技大学
Name: 80, dtype: str",,"可吸入颗粒物是存在于人体吸入的空气中且无法用肉眼识别的一种污染物,这种污染物对于长时间作息在室内的人的健康构成巨大的威胁。而目前室内空气质量的研究多限于对CO、TVOC、甲醛等具有代表性的气体污染物进行监测研究,忽略了室内可吸入颗粒物这一类参数的监测研究。因此,对室内空气可吸入颗粒物进行采集监测并对其质量评价进行研究,既可对可吸入颗粒物参数状况实时掌握,又可对室内可吸入颗粒物质量做出可靠评价,实现污染预警。室内空气可吸入颗粒物品质是模糊性较大的一个指标。室内的许多环境因素都与可吸入颗粒物质量有关,这些因素都是相互耦合的。其中对室内可吸入颗粒物浓度和分布情况影响最大的是温度和相对湿度。因此本文选取PM2.5、PM10这两种颗粒物,以及温度和相对湿度参数,对其进行数据监测,并将其作为评价指标对室内可吸入颗粒物质量做出评价。考虑到室内可吸入颗粒物参数分布的不均衡性,单一点的监测结果具有一定的不准确性。因此,本文对同一种参数都进行了多点的数据采集,以多点采集的综合处理结果代替单一点检测,加强了系统的可靠性。本文介绍了由基于光散射原理的PM2.5和PM10颗粒物传感器以及温湿度传感器、Zig B",False,否
多参数空气质量在线监测系统,张少华,"0
source        硕士
source    苏州科技大学
Name: 81, dtype: str",,"地球上洁净的空气是人类生存的必要条件,空气可以通过自然沉降、降水、阳光中紫外线的照射等方式完成自我净化。如今全球经济发展迅速,工业废气、汽车尾气的排放量增加,城市空气污染逐渐加重。只有对空气质量进行监测,才能了解空气质量的状况,及时做出防治措施,同时为城市居民提供生活地区周边空气质量数据。针对目前国家环保部官方网站以及各大空气质量查询平台所提供的数据存在地点不够准确、数据不够详细等问题,设计了多参数空气质量在线监测系统,弥补了上述不足,实现了精细化监测。系统利用多点分布的多个传感器采集数据,将无线传感器网络与LoRa通信技术和GPRS通信技术相结合,解决了多参数数据采集、无线数据传输等问题。论文主要工作如下:首先,设计了多参数空气质量在线监测系统。分布在城市不同地区的传感器节点采集多项空气质量参数,包括温湿度、CO2、CO、SO2、NO2、PM2.5,多个传感器节点与一个网关节点组成星型无线传感器网络,通过LoRa通信技术进行相互通信,网关节点将各传感器节点的数据通过GPRS模块传输至服务器,可以通过客户端、手机端、Web端等多种方式查询监测数据。其次,设计并实现了系统的硬件和软件部分",False,否
基于时空数据驱动的宁波市空气质量预警,李海琴,"0
source      硕士
source    宁波大学
Name: 82, dtype: str",,"近几年国家对空气污染的治理方案不断地进行完善,13年国务院提出“大气十条”;14年提出整改要求;15年听取相应的反馈报告,进一步对修改方案进行审议;16年正式实施相关的法律条文。所以环境空气质量预报就显得尤为重要,一方面为国家治理空气污染提供理论依据,另一方面让广大人民了解污染物的变化趋势和未来的空气质量状况。这样就可以合理的地安排日常生活中的出行活动和做好防护措施,以减少污染带来的危害。本文以支持向量机回归为基础,建立相关预测模型,并开发宁波市空气质量预报系统。具体做了以下几个方面的工作:(1)污染物实际数据的预处理。根据相关的规定对原始样本数据进行清洗。使用偏相关系数对各污染物之间及与气象数据之间进行分析,依次确定预报模型的输入输出变量。利用交叉验证的思想将样本数据划分成训练样本和测试样本,对训练样本进行训练,得出预报模型,用测试样本进行验证。通过对2016年AQI聚类分析结果。本文将测试样本分别按春、夏、秋、冬四种季候来划分,查看预报模型在不同季节上的预报效果。(2)空气质量预报模型的建立。将聚类的思想与支持向量机回归结合,分别将SOM神经网络和模糊C均值聚类算法与支持向量机回归",False,否
无锡市人为源大气污染物排放特征研究,花慧,"0
source      硕士
source    南京大学
Name: 83, dtype: str",,"近年来伴随着我国经济社会的持续快速发展,人口集中、交通发达、工业密集的城市区域大气污染物排放量巨大,而且分布集中,由此引发的大气环境污染问题尤为突出。因而,减少大气污染物的排放成为各地区应对城市大气环境问题的重要手段,而其中识别引发城市大气污染的关键排放源则是实施有针对性的城市大气污染控制措施的重要基础。本研究以长三角地区经济发达的无锡市为研究对象,以无锡市大气污染物排放清单的建立为研究目标,旨在明确无锡市的主要大气污染物排放情况,为无锡市的大气污染控制决策提供科学依据。本研究的地理边界包含无锡市8个下辖区县,核算基准年为2015年,涵盖大气污染物人为源中的工业、交通、生活、农业、扬尘和废弃物处理等6类源,以SO2、NOx、TSP、PM10、PM2.5、CO、NH3和VOCs 8种污染物质作为研究污染因子。本研究通过现场调研、部门调研、统计年鉴、国内外文献等途径获取了无锡市各个污染源详细全面的活动水平数据及排放因子,借助排放因子法自下而上地构建了无锡市大气污染物人为源排放清单。在此基础之上,利用ArcGIS技术,将污染物排放情况网格化,同时解析了大气污染物排放时间分布规律。为了验证清单",False,否
长江中下游地区边界层结构对污染物影响的观测分析,李颖,"0
source          硕士
source    南京信息工程大学
Name: 84, dtype: str",,"本文通过分析长江中下游地区苏州东山、苏州市区以及寿县3个观测站点2015年和2016年冬季探空观测数据,发现以下结论:1、长江中下游地区边界层高度具有明显日变化特征,夜间边界层高度偏低(150m),而白天边界层高度较高(750m)。不同下垫面边界层高度日变化略有差异。苏州城区地表升温快,边界层高度发展较强,;寿县夜间冷却作用较弱,白天与夜间温差变化小,边界层高度变化平缓。2、边界层高度对污染物有重要的影响。在白天,边界层高度发展,污染物向上输送扩散,近地层污染物浓度下降;混合作用剧烈时,污染物浓度垂直分布均匀。3、逆温层主要发生在夜间和清晨,在夜间逆温层有从贴底层逐渐抬升到中高层的过程。逆温层的出现抑制了水汽和污染物的上下输送,使得颗粒物分别在逆温层上方和下方堆积,使得夜间地面和中高层同时出现污染物的堆积现象。4、边界层急流大部分出现在清晨和夜间。当边界层内某高度出现边界层急流时,会增大该层结对污染物的输送能力,使得该高度污染物浓度下降。",False,否
基于气溶胶垂直信息的卫星遥感AOD与PM<sub>2.5</sub>关系估算及远源输送轨迹分析,郎红梅,"0
source        硕士
source    中国矿业大学
Name: 85, dtype: str",,"地面大气污染监测主要为分散点监测,有限的监测站无法全面反映气溶胶粒子的空间分布,卫星遥感监测可以弥补地面监测站点不足的缺点。利用卫星遥感气溶胶光学厚度数据反演地面颗粒物浓度,受大气环境季节变化及气溶胶垂直变化影响显著。本文应用2013～2015年3年无锡地区lidar监测的气溶胶垂直变化信息,对晴好、污染和输入天气MODIS AOD数据进行垂直订正,建立MODIS AOD与地面PM2.5质量浓度的估算模型。依据lidar监测计算的不同大气环境0.3～0.5km、0.5～1.0km、1.0～2.0km和2.0～3.0km高度层气溶胶光学厚度数据,分析晴好、污染、输入和过境输入天气不同高度层气溶胶消光变化。结合HYSPLIT后向轨迹模式,讨论无锡地区外来输入污染物主要方向来源、传输路径以及对本地污染影响。分析结果表明:（1）消光廓线订正后MODIS AOD与PM2.5估算模型的相关性和估算精度均高于气溶胶标高法订正和其直接估算模型,考虑不同大气环境条件消光廓线垂直变化,可以降低输入层气溶胶和污染天气气溶胶积聚导致的不同高度层气溶胶消光变化对MODIS AOD与PM2.5关系估算的影响,对应",False,否
苏州市PM<sub>2.5</sub>浓度及其化学组分的时空分布特征,王念飞,"0
source      硕士
source    西南大学
Name: 86, dtype: str",,"随着长三角地区经济和城市化持续多年的快速发展,地处该经济发达地区中部的苏州市在区域性大气复合污染特征日益突出的背景下,大气细颗粒物(Fine Particle,PM<sub>2.5</sub>)浓度和化学组成的空间分布和时间变化特征需要加以明晰。本研究通过对苏州市南门（居住区）、高新区（混合区）、工业园区（工业区）和金庭（对照点）开展为期一年的大气颗粒物监测,获得该市不同功能区、不同季节PM<sub>2.5</sub>的质量浓度、水溶性离子和碳组分的浓度数据;探讨了PM<sub>2.5</sub>浓度和化学组成的时空分布特征,并对冬、夏季污染事件的成因、来源及潜在源区进行了分析。研究取得的主要结论如下:（1）苏州市PM<sub>2.5</sub>日均浓度变化范围为18.32～215.87μg·m<sup>-3</sup>,南门、高新区、工业园区和金庭年均质量浓度分别为69.00±28.19μg·m<sup>-3</sup>、70.19±31.97μg·m<sup>-3</sup>、74.08±37.67μg·m<sup>-3</sup>、72.15±36.80μg·m<sup>-3</",False,否
常州市城市森林生态系统服务功能价值评估,李军,"0
source        硕士
source    北京林业大学
Name: 87, dtype: str",,"森林作为陆地生态系统的主体,是生物圈中重要的能源,是维持生态平衡的重要调节器,并为人类提供了很多的生态服务功能(桓曼曼,2001)。在社会的发展过程中,人们对森林生态系统的认识也在发生变化,森林涵养水源、保育土壤、固碳释氧、净化空气、生物多样性保护、减少噪音等服务功能也逐渐被人们所认识,人们开始认识到森林生态系统的服务功能对于人类生存和生活、物质利益与环境利益具有不可替代的重要作用。本研究选取常州市作为研究对象,根据《森林生态系统服务功能评估规范》(LY/T 1721-2008),结合城市森林和生态系统的服务功能定位,来构建森林生态服务功能评估指标体系。主要对常州市森林生态系统的涵养水源、固碳释氧、净化大气、生物多样性保护、减少噪音以及森林游憩的服务功能价值进行评估,计算得到各项服务指标的物质量和价值量,并分析其动态变化及产生的原因。研究结果表明:(1)城市森林的涵养水源、固碳释氧、净化大气、生物多样性保护、减少噪音等服务功能的价值量虽然在2014-2016年三年间都在持续增加,但是增加量及增加速度并不明显。(2)2016年,常州市城市森林生态服务功能的总价值量达4075240.97万",False,否
湿式电除尘器在电厂超低排放中的应用与技术评价,王耀挺,"0
source        硕士
source    华北电力大学
Name: 88, dtype: str",,"大气颗粒物脱除技术发展至今已经从最基本最原始的机械除尘技术发展衍生出了不同的门类,包括袋式除尘技术、电除尘技术、湿电技术等。本文根据湿式电除尘器在燃煤电厂的综合利用情况,概括性的比较分析了几种较为成熟且综合效果(包括环境效益、经济效益、技术水平等方面)较佳的除尘技术的理论支持、应用现状、未来发展等因素,从工程实践总结了导电玻璃钢湿式除尘器的结构设计和连接密封问题,并进行了相关研究。除尘技术包括袋式除尘技术、静电除尘技术、电袋复合除尘技术、低-低温电除尘技术、电凝并技术以及湿式电除尘技术(WESP),文章针对这几种除尘技术分别对其做了发展现状、机理讨论、结构分析、优缺点的分析等,并对每种除尘方式的技术特点进行了详细介绍。研究了湿式电除尘器导电玻璃钢阳极的设计和制作,并分析了极间距与除尘效率之间的关系。由于玻璃钢材料的特殊性,湿除玻璃钢阳极需要进行相应的复合材料结构设计,针对典型工程进行了阳极模块的结构设计以及优化。同时针对玻璃钢材料和钢材以及玻璃鳞片的密封连接问题进行了理论分析和实际工程研究,比较好地解决了密封连接问题。湿式电除尘器在火电行业的使用具有很大的积极影响,适时而又及时的解决了",False,否
区域工业大气污染源清单调查及污染物排放特征研究,秦惠平,"0
source        硕士
source    苏州科技大学
Name: 89, dtype: str",,"当前吴中区的工业污染源数量多且分布集中,排放的污染物可通过大气环流的方式在各城市的乡镇街道等区域之间输送、迁移和转化,造成各地区间的大气污染互相关联以及多种类的高浓度污染物在时空间重叠,促使污染物之间彼此耦合,形成具有区域性质的大气复合型污染,从而导致大气污染的相关治理及整改实施工作已刻不容缓。要控制大气环境污染,改善吴中区的大气环境质量,首先需要摸清区域内污染源的情况,进而掌握区域大气污染的主要成因,故开展工业大气污染源排放清单调查,摸清全区工业废气排放状况,建立全区工业大气污染源清单数据库,已成为当下做好大气污染防治的重要的基础性工作。此外本研究还通过采用线性回归数学统计方法,建立大气常规污染物排放量之间相互影响作用的数学关系模型,为核算吴中区工业源排放大气常规污染物排放含量提供理论依据和方法。研究发现:（1）基于吴中区2012-2013年工业大气污染源排放清单的调查结果,并结合大气污染源排放因子的计算,发现本次在东部、中部、西部片区调查的339家企业中,以SO<sub>2</sub>、NO<sub>x</sub>、VOCs和颗粒物排放量之和为总量,发现各区的VOCs和颗粒物（PM",False,否
流速对城市景观水体表观污染的影响,李倩倩,"0
source        硕士
source    苏州科技大学
Name: 90, dtype: str",,"近几年,因为经济体制的改革,农村城镇的人口大量涌入城市,导致城市人口的大量增长,生活污水和工业废水的排放导致城市河道黑臭和富营养化现象日益严重。苏州作为长三角著名的旅游城市,人口众多,城市水体表观污染严重。让城市中的水体动起来是目前治理城市河道的主要方法。水体在流动的过程中,可以增加水中的溶解氧,从而加快微生物对水中有机物及营养盐的降解速率,在一定的流速下,可以抑制水中的藻类生长,防止水体富营养化的发生。目前有较多研究者通过让水体流动来改善城市河道水质,但这一过程中是否由于改变了流速引起的以及流速如何影响城市表观污染都不明确。基于此,本文主要以苏州市古城区的河道水体为研究对象,探究流速和水体表观之间的关系,并从影响水体表观的影响因素角度和粒径角度对流速对水体表观的作用机制进行分析。得出以下结论:(1)研究区域内,流速在0.031～1.009m/s,SPI值在17.933～77.095之间,在该研究范围内,流速与SPI值显著正相关,相关系数为0.343(p<0.05)。随着流速的增大,SPI值先逐渐增加,然后保持在一定水平下不变,流速对水体表观具有较大影响。(2)流速对不同污染类型的河道",False,否
绿地分量对浙北地区PM<sub>2.5</sub>浓度估算精度影响分析,项佳娥,"0
source        硕士
source    浙江农林大学
Name: 91, dtype: str",,"大量研究表明绿地能够吸滞颗粒物,净化空气,然而绿地对PM<sub>2.5</sub>浓度缓解作用的定量研究较少,本文采用2014年平均PM<sub>2.5</sub>浓度代表平均水平,冬季PM<sub>2.5</sub>浓度代表高浓度污染水平。首先通过时空分析,了解浙北地区PM<sub>2.5</sub>浓度特征并初步判断其影响因子。其次通过Landsat 8影像混合像元分解得到浙北地区绿地分布状况,并分析绿地分布状况与监测站点全年平均PM<sub>2.5</sub>浓度和冬季PM<sub>2.5</sub>浓度值间相关性,初步判断绿地覆盖率对PM<sub>2.5</sub>浓度的影响。另外,通过监测站点周边绿地景观指数分析PM<sub>2.5</sub>浓度与绿地面积、形状以及空间分布格局间关系。然后,在了解绿地对PM<sub>2.5</sub>浓度影响的基础上,分析站点PM<sub>2.5</sub>浓度和道路密度、气象因子以及DEM高程的相关性,为建模因子选择做准备。从道路因子、气象因子以及DEM高程中选择与监测站点PM<sub>2.5</sub>浓度相关性达到显著水平的因子建立",False,否
城市道路初期雨水截流与处理技术研究,朱红生,"0
source      硕士
source    清华大学
Name: 92, dtype: str",,"本研究通过对常州市不同功能区道路雨水径流进行采样分析,结合CFD模型,在实验条件下研究专管储存技术对道路初期雨水截流效果,对示范工程进行预评估,并在实验条件下探讨无压旋流分离技术对截流道路初期雨水径流的处理效果。不同降雨类型、功能区的道路雨水场次径流污染物平均浓度（EMC）为:大雨>中雨>小雨,商业区>生活区>工业区。道路雨水径流颗粒物以细颗粒（<75μm）为主。COD、TP与SS的相关性较好。大雨时道路雨水径流不存在二次冲刷现象,而小雨和中雨时存在明显的二次冲刷现象。常州地区道路雨水径流表现为较强的初期冲刷效应。利用数学模型模拟M（V）曲线,其拟合结果R<sup>2</sup>≥0.978。确定华东地区（常州市）面源控制措施的初期雨水截流量为5 mm左右。应用于分流制道路初雨截流的专管储存技术设置管井水力截流,较高的水力坡度、较低的管井液位、较小的管径和适宜的流槽有利于减少局部阻力损失对压力流的影响。对专管储存技术的雨水口、管径、管材、管道坡度等参数进行理论设计,以截流能力、排空时间等建立技术评估体系,从源头、输送、末端进行维护与管理。CFD模拟能够较好地验证专管设计,并直观表现管内",False,否
波罗江流域雨水径流污染特征研究,薛鹏程,"0
source        硕士
source    苏州科技大学
Name: 93, dtype: str",,"波罗江是洱海重要入湖河流之一,每年大量的污染物通过波罗江输入洱海。近年来波罗江水质变差,流域内雨水径流污染问题严重,给波罗江的水质治理带来很大麻烦。本研究旨在掌握波罗江流域雨水径流污染特征,为流域雨水径流污染管理提供数据支持和理论指导,主要通过对波罗江流域山麓区、农村区、城镇建设区和住宅小区四块典型区域的雨水径流进行监测和分析,重点分析了径流中污染物浓度变化过程、污染物赋存形态及沉降效果、污染物初期冲刷效应,讨论了降雨参数对径流污染负荷的影响,建立了降雨参数与径流污染负荷的数学模型,并估算了波罗江流域雨水径流年污染负荷。主要得到以下结论:（1）山麓区和农村区径流污染物瞬时浓度变化过程呈现先增大后减小的变化规律,城镇建设区和住宅小区径流产流速度快,中雨和大雨情景下,大部分污染物在径流形成5分钟内便达到浓度峰值,浓度衰减过程较山麓区和农村区明显。SS与其他污染物相关性较好,可以采取有效措施削减径流中SS的量达到同时去除其他污染物的效果。流域各区域径流污染物EMCs达到选定标准限值的指标较少,其EMC分布呈现一定的差异性:山麓区和农村区径流中SS的EMC值高于城镇建设区和住宅小区;城镇建设区",False,否
基于废油综合利用的微尘灰土在道路工程中的适用性试验研究,孙旻晙,"0
source        硕士
source    苏州科技大学
Name: 94, dtype: str",,"我国目前土质道路与道路施工现场扬灰现象严重,而生活废油回收再利用问题也是当下热门话题。基于目前已经应用的煤炭抑灰剂配方来讨论其在道路灰土应用的效果与力学性质变化。得出结论为:餐厨废油微粒的存在对于石灰土抑灰效果明显而对物理性质变化不大,对力学性质有些许增益作用。本文首先设计试验方法,确定试验灰土的配比与基本物理参数;其次从理论入手考虑一维扩散方程进行理论分析,构建合理的风道模型与试验参数设定并进行试验;然后对灰土进行力学试验并与原状灰土力学性质进行对比分析;最后进行了灰土稳定性试验研究。本文的主要工作和具体研究成果如下:1、确定试验土体基本参数并确定餐厨废油与石灰土配合比。通过击实试验确定油微粒对于石灰土的最大干密度与其对应的最佳含水率影响甚微。通过液塑限联合测定确定油微粒使土粒在低含水率条件下趋于软化,高含水率下不易液化。2、建立风洞并且对石灰微粒进行试验,得出油微粒存在使得粒子飘散得到明显的抑制。3、对于石灰土进行无侧限抗压强度试验与三轴压缩试验,得出结果为油微粒使得土体抗压强度,内摩擦角φ与内聚力c都提高。4、通过对土体进行渗透试验,固结试验和无荷载膨胀试验,得出油微粒使得水分难",False,否
浙江典型地区气溶胶时空动态研究,孙文文,"0
source        硕士
source    浙江农林大学
Name: 95, dtype: str",,"作为气溶胶增加较快的区域之一,浙江地区作为我国的东部沿海重要经济核心区域、文化交流中心。随着经济的迅速发展,浙江北部地区人口和机动车辆急剧增加,环境问题日益严重,可吸入颗粒物己成为该地区的首要空气污染物。大气中气溶胶颗粒物的来源众多而且复杂,因此研究该地区大气气溶胶的来源及其特征,对科学预测以及有效地控制浙江北部地区大气颗粒物污染有着重要的实际指导意义。本文针对该地区大气污染监测和环境治理的需求对浙北典型地区大气气溶胶开展了观测研究工作,研究利用法国CEMEL公司制造的自动跟踪进行扫描的太阳光度计CE-318获取浙江北部地区2014～2015年气溶胶数据。结合MODIS遥感数据以及美国国家海洋和大气管理局（NOAA）的气象资料进行后向轨迹分析污染物来源与其雾霾事件的相关性。主要研究结果包括:（1）研究区各监测站点地基观测AOT除天目山两个站点全年AOT值均小于0.2以外,杭州、临安、宁波实测AOT均高于0.2,尤其是杭州污染最严重,全年AOT均大于0.7,处于重度污染状况。杭州站AOT季节变化为:夏>秋>春>冬;临安为:夏>春>秋>冬;宁波站为:春>冬>秋>夏,其中宁波地区季节变化显著",False,否
基于环境承载力的大气环境安全研究,何晓玲,"0
source      硕士
source    江苏大学
Name: 96, dtype: str",,"随着我国经济迅速的发展和城乡一体化政策的推动,大气环境安全的问题也就日益突显出来,成为人们关注的一个焦点。根据我国现在的国情,我国面临的大气环境安全问题主要有大气污染物排放总量大、浓度不达标、能源消耗多以及机动车保有量逐年增加等问题,这些会严重危害人类生存的大气环境,对人身安全也会产生威胁,因此,大气环境承载力的计算评估问题亟待解决。本文对镇江市的自然环境和社会经济概况进行详细分析,接着确定大气环境安全功能区,然后对镇江市的气象资料进行收集整理分析,主要对气象资料中的风速、风向、低云量、总云量、降水量等进行详细分析。对镇江市的污染源排放情况进行调查分析,先分析污染排放现状,从点源、线源、面源三个方向对污染源的排放情况进行具体分析:点源分行业调查、按行政区域调查和企业调查三类进行分析;线源主要分析机动车和船舶;面源主要从秸秆焚烧面和燃料燃烧面进行分析。用修正A值法和ADMS-Urban模型结合线性规划模型两种方法计算镇江市SO<sub>2</sub>、NOx、PM<sub>10</sub>这三种污染因子在各个行政区四季的环境容量,对比分析计算结果,可知这两种方法计算结果相差不大,说明修正",False,否
UBLM-Chem3.0模式的发展及城市植被的气象与环境效应研究,杨健博,"0
source      博士
source    南京大学
Name: 97, dtype: str",,"植被下垫面是城市非均匀地表重要的组成部分之一。城市植被因其对辐射传输、地表能量平衡、气温、湿度等方面的影响而具有重要的气象效应;又因其能加快大气污染物的干沉降过程而具有直接环境效应,实现对城市空气质量的改善;并通过排放挥发性有机物而具有间接环境效应,引起O3浓度的上升。本文首先建立了能综合考虑城市植被气象效应和环境效应的城市树木冠层模块和植被干沉降方案,充分考虑了树木冠层垂直结构对辐射传输、地表能量平衡、温度、湿度等气象要素的影响,以及多种环境和植被特征参数对污染物干沉降过程的影响。在此基础上构建了在线耦合的城市边界层-植被-化学-辐射模式系统。结合多种观测资料,通过离线和在线两种方式对模式系统的模拟效果进行了检验。并以长三角典型城市苏州为研究区域,系统分析并量化了城市植被的综合气象效应和环境效应,结果表明:城市植被的气象效应具体体现在:(1)苏州市现有植被分布特征可以缓解夏季高温天气的不利影响,可使该地区夏季日平均气温下降约0.4℃,树木的降温效果优于草地,降温效果在中午最明显,而草地的降温效果在傍晚更明显。(2)城市热岛强度会随植被覆盖率的提高而下降,当城市植被覆盖率分别为0、20",False,否
苏州城市灰霾和臭氧相互作用的观测与模拟研究,李佳慧,"0
source      硕士
source    南京大学
Name: 98, dtype: str",,"灰霾和臭氧污染已经成为中国城市的主要空气污染问题,对灰霾与臭氧相互作用的研究,有助于理解城市灰霾、光化学污染形成机制以及提高城市空气质量和灰霾的数值预报水平。本文结合苏州地区观测资料和南京大学城市空气质量预报系统(NJUCAQPS 4.3)对苏州城市灰霾与臭氧之间的相互作用进行分析,研究二者相互作用的典型个例,并评估冬夏两季各相互作用对颗粒物和气态污染物浓度变化的影响及相对重要性。颗粒物与O3存在着复杂的相互作用,O3影响二次气溶胶的形成,颗粒物通过辐射效应、光化学效应和非均相效应对O3造成影响。辐射效应是气溶胶通过直接气候效应改变气象场,从而影响O3的输送扩散等过程;光化学效应是气溶胶影响太阳辐射,从而直接影响光化学过程中的气态成分光解率;非均相效应是通过气溶胶的非均相过程影响O3;直接辐射强迫效应综合考虑辐射效应和光化学效应。苏州市颗粒物和O3浓度具有明显季节变化和日变化特征,其变化规律主要受到天气形势、汽车尾气排放以及光化学反应等影响。研究表明细颗粒物PM2.5与NO2、CO和Ox均成显著正相关,说明汽车尾气排放以及光化学反应对PM2.5浓度有显著贡献;PM10和PM2.5与晴空",False,否
基于城市微环境PM<sub>2.5</sub>暴露的人群健康风险研究,朱蔚沫,"0
source      硕士
source    南京大学
Name: 99, dtype: str",,"流行病学研究已经证实,PM2.5长期暴露会对人体健康产生显著的负面影响。但是,传统的大气污染健康风险评估以室外大气环境的PM2.5浓度表征人群暴露水平,忽视了城市不同微环境的污染水平空间差异以及人群在不同微环境的时间分布,可能导致所得的健康风险评估结果偏离实际情况。本研究以苏州市为案例,在分季度实地调研基础上,获得不同属性人群在城市各微环境(室外、住宅、工作／学习)的时间-活动模式信息,用停留时间加权法计算了基于城市微环境的人群PM25暴露风险。同时,基于苏州市的人口分布以及卫星反演得到的PM2.5浓度分布等信息,应用能反映中国区域污染特征的综合暴露反应模型,计算了苏州市2000年和2010年由于PM2.5暴露造成的4种典型健康终端归因死亡人数。主要结论如下：i.M2.5浓度及其归因死亡人数在10年间显著增长,人为源对归因死亡的贡献始终处于主导地位(均超过90%)。全组分PM2.5年均浓度从2000年的49.49μg/m3上升至2010年的69.97μg/m3,4种健康终端总归因死亡人数从2000年的2718人上升至8757人。若仅考虑人口变化,浓度保持2000年水平,则2010年归因",False,否
